,sub,m1a_ll,m1b_ll,m1c_ll,m2a_ll,m2b_ll,m2c_ll
372.0,372.0,-7.1228459425855295,-3.2579666503881466,-2.6261776691164447,-6.352015378679741,-3.2579666503896725,-2.6261776691421246
374.0,374.0,-11.93457947100048,-9.866983206073542,-6.570709742822615,-11.871173727585086,-9.866983206079382,-6.570709743062563
381.0,381.0,-6.4505164308577365,-0.009281099486129872,-1.8991629192937465e-07,-6.450516431042459,-0.009281112594444849,-1.9007442443733048e-07
388.0,388.0,-13.159624896023244,-13.127032494429725,-12.958453218935077,-13.159624896046557,-12.951292633062348,-12.049980671909323
392.0,392.0,-13.711948113909402,-13.605095701875367,-12.863960179038019,-12.476649250079012,-12.468442848334568,-12.460782824805113
393.0,393.0,-13.07332205941652,-12.002833765909001,-10.584618028612715,-13.073322059437418,-11.755423069710377,-10.53432686991665
394.0,394.0,-13.860873892471336,0.0,0.0,-12.46118753162302,0.0,0.0
397.0,397.0,-8.051413349526875,-7.9040894233355345,-2.1849369012857043,-7.6013436258695855,-7.497609815299318,-2.184936901289882
400.0,400.0,-12.882382324587349,-12.673255802960082,0.0,-12.476649250079014,-10.3852677623938,0.0
401.0,401.0,-13.530308791769324,-13.430967704802875,-13.359281687786378,-13.510453965708152,-13.352828045500885,-13.328336376620243
403.0,403.0,-11.949907463137801,-8.430227819080242,-4.053068459922382,-11.862184761743661,-8.42990776444712,-4.053068459990968
405.0,405.0,-4.123873038064659,-4.080645643128585,0.0,-4.123873038095786,-4.080645643129863,0.0
406.0,406.0,-8.917199031701486,-7.920178326542409,0.0,-8.213280516532759,-7.642832964268399,0.0
412.0,412.0,-12.023136443947163,-12.014205033709171,-12.011819020961958,-10.721748683545805,-10.534229785900969,-10.346375420075901
413.0,413.0,-10.806765144770464,-10.806034100161632,-10.679785220172409,-10.806765144773376,-10.683396164515468,-10.012455130972704
417.0,417.0,-13.485712453775488,-0.0205899172857142,-1.2203938067342352e-06,-12.47600149117584,-0.02058991747983972,-9.712930784750768e-08
419.0,419.0,-2.411832268278773,-2.4005979141550458,-2.3519968332234136,-2.4118322682854294,-2.400597914155244,-2.351996833224899
420.0,420.0,-11.462973332091286,-4.984750495897948,-4.022860128368671,-11.438212563412748,-4.984750496327257,-4.022860128473557
421.0,421.0,-8.678615806772036,-1.2185872111628637,-0.026729368437504716,-8.543320146040712,-1.2096552892588477,-0.0263733989698599
425.0,425.0,-13.857328212217219,-13.853019369432083,-10.181530843408432,-12.476649250079014,-12.319000552692485,-10.181530843985124
427.0,427.0,-13.715805399579242,-10.959013191276114,-5.668212756454679,-12.29516805761252,-10.959013191661054,-5.668212759407962
428.0,428.0,-9.142731005026103,-7.39136719720899,-2.962625344452951,-9.142731005071392,-7.391367197551446,-2.565629173792696
431.0,431.0,-10.04575019462209,-7.276578269292252,-6.965798895425776,-10.045750194672385,-7.081455118115294,-6.965798895951186
434.0,434.0,-13.094925238614978,-12.970234578028526,-5.926767749320063,-13.094925238620096,-12.970234578042117,-4.184007310857367
435.0,435.0,-4.460389875735074,-2.6996503909500915,-9.894896013841699e-11,-4.388980284085968,-2.663928817401621,-7.536493651476017e-11
436.0,436.0,-8.71101708756729,-4.308104826624514,-3.2856511000293436,-8.68089192674742,-4.271552612377331,-2.529154624553767
438.0,438.0,-11.636599622437553,-5.530844663824644,-2.377298103646987,-11.636599622441745,-4.474814545416119,-2.273478499080849
439.0,439.0,-11.258817098705316,-6.339400885350037,-6.245278959767211,-10.451833601801436,-4.394406908662985,-2.9683792830067115
442.0,442.0,-6.6611722810337435,-3.231063800316972e-08,0.0,-6.125572991590574,-2.9600766282581765e-12,0.0
443.0,443.0,-4.04997063501947,0.0,0.0,-4.049970635032096,0.0,0.0
444.0,444.0,-3.8330442385498187,-3.8021968824351027,-3.506443436944453,-3.8330442385758965,-3.8021968824358505,-3.273127560036591
445.0,445.0,-7.580440040367444,-3.900551931471889,-3.415206366960023,-7.580440040501886,-2.3315908627391355,-2.29775582063784
446.0,446.0,-13.62120710875905,-6.709703982393887,0.0,-12.476649250079014,-6.709703982398603,0.0
448.0,448.0,-13.861345693886728,-12.726894307506461,-9.81292899429775,-12.476649250079012,-10.383694140840719,-9.375289067231115
449.0,449.0,-9.697344527206324,-1.4426292632576163,-9.927230152215415e-10,-9.697344527206882,-1.442629263261219,-1.0069036718621138e-09
451.0,451.0,-13.7940951143521,-10.95592459255955,-10.182602017208255,-13.79409511435711,-10.459615006573628,-9.671118279127485
452.0,452.0,-9.54696975574859,-8.7482840169164,0.0,-8.907192267071595,-8.471524522097756,0.0
