,sub,m1a_ll,m1b_ll,m1c_ll,m2a_ll,m2b_ll,m2c_ll
253.0,253.0,-13.861994522824814,-13.352299983353323,-13.16669253666545,-12.476649250079008,-12.097226026361259,-11.94459382200421
254.0,254.0,-13.462653551062877,-12.409279299879357,-12.39826597167044,-13.462653551169057,-11.46718197512302,-11.251147955152307
255.0,255.0,-10.940700512336743,-10.674318351915737,-10.341009587802784,-10.82285305762769,-10.655893690465588,-10.16813483896844
256.0,256.0,-13.622427567562994,-13.56333933380792,-12.790876551551062,-12.389827905600697,-11.865258490918473,-10.36725915979882
257.0,257.0,-12.665419125491095,-12.159327254374578,-11.467671348818111,-12.293056499448456,-11.86648536004502,-10.752977523660382
258.0,258.0,-1.3862943611198906,-0.751876809354181,0.0,-1.3862943611198906,-0.7518768093541842,0.0
259.0,259.0,-9.992890515619735,-9.936489497604137,-8.600218577373981,-9.081954847779386,-8.939619931743888,-7.266608704422511
260.0,260.0,-9.037448293575657,-9.020326121162514,-7.962832625612559,-8.747927052869626,-8.63195258134371,-7.7369505974939266
261.0,261.0,-13.853710699125752,-13.418082945459624,-12.805155358145225,-13.844433734209522,-13.366283390169121,-12.746981571930425
262.0,262.0,-7.415610830477426,-4.698530785026836,-0.4024303864849422,-6.709025004390418,-4.294005004324454,-0.2745471333276771
263.0,263.0,-13.556832702173015,-12.982823361142948,-12.810705020501565,-13.556832702185918,-12.982823361151574,-12.810705020502795
264.0,264.0,-10.081623670649748,-9.290563326943007,-9.132119154998227,-9.667274928252155,-9.198772474738696,-9.113377995750863
265.0,265.0,-4.021113723357608,-3.6641777906274986,-3.6620488350309253,-4.0211137234738095,-3.664177790636097,-3.662048835030927
266.0,266.0,-13.378231904075918,-12.562582021265102,-11.874280540550522,-13.378231904115436,-12.562582021269629,-11.862153542578188
267.0,267.0,-6.990259622931187,-6.494429844229379,-6.481968569827566,-6.990259622988044,-6.494429844303171,-6.481968569830343
268.0,268.0,-13.855885768215918,-13.854105900813924,-13.809154642981543,-12.469216371172815,-12.298576345237386,-12.26967516936772
269.0,269.0,-2.9375950288132056,-2.1005502415711015,0.0,-2.7712119097049044,-1.8122520991379405,0.0
270.0,270.0,-11.542713351070358,-11.533817923502417,-11.05633370330276,-11.542713351318529,-11.238890988748528,-11.056333703438996
271.0,271.0,-4.439342246469083,-3.2188122186819106,-2.758994883594864,-4.408761641520197,-3.022309660956779,-2.5246262086538573
272.0,272.0,-13.65491588349711,-13.075531322503197,-12.399332267223448,-12.35226616230344,-12.310538757357655,-12.04730684061416
273.0,273.0,-7.483909167906161,-7.093194273718289,-6.981337767344263,-7.365300785448773,-7.0931942737418785,-6.981337767347345
274.0,274.0,-10.434043033803636,-9.897448062622265,-9.410244484253129,-10.434043033862753,-9.897448062740938,-9.410244484720593
275.0,275.0,-13.795178484068652,-13.68720574465609,-13.588062544072926,-12.476649250079017,-11.789983161288717,-9.142191862801802
276.0,276.0,-11.892354259557775,-11.779221750432683,-10.440517989967262,-11.892354259810665,-11.754784806872607,-10.440517989967317
277.0,277.0,-13.090159431671552,-12.448975923945921,-12.115342439715326,-12.047693398664272,-11.629590942264397,-11.625464793169444
278.0,278.0,-11.583178899563041,-11.242736253413403,-11.083417655130164,-11.578031617802127,-11.24273625342508,-11.08341765514012
279.0,279.0,-7.511030614349096,-7.410424635066218,-7.300393183676124,-7.198234704505451,-7.013762187344081,-6.841644652605503
280.0,280.0,-10.749161156139644,-10.501539029554314,-10.470363919013835,-10.74916115614288,-10.501539029676769,-10.47036391928563
281.0,281.0,-7.789641396527932,-7.706342266853666,-5.339831670520793,-7.789641396552234,-7.706342266878952,-5.277248759780345
282.0,282.0,-11.307477168708918,-11.09714632357869,-11.092838048768892,-10.797245480966657,-10.753474920636387,-10.75327030492969
283.0,283.0,-6.990900112535199,-6.845775617930691,-5.837188984673281,-6.990900112540498,-6.84577561793026,-5.6581697073875725
284.0,284.0,-7.862756432782706,-6.973202111964952,-5.272537082692207,-6.5883854754032525,-6.308585666523564,-4.678494425111699
285.0,285.0,-6.111525731900268,-3.7913118111730033,-3.0613297780807143,-6.076542799659982,-3.701964695625654,-3.008841324288036
286.0,286.0,-12.656585206448742,-12.551783623207074,-11.99351680946128,-11.237981563747622,-11.16430782271889,-10.944761939975324
287.0,287.0,-2.6593041742903334,-2.6579710825272334,-2.6309174547949614,-2.4833427032373456,-2.4732309836834956,-2.4629846155131805
288.0,288.0,-8.861562629925185,-7.153152110408102,-6.89246251833542,-8.587412893831486,-7.001388014701491,-6.8697641039350685
289.0,289.0,-13.105463036721325,-11.19794838527665,-11.192379164475447,-12.014813316158994,-11.19794838927689,-11.371378860227864
290.0,290.0,-13.820111173408357,-13.612132456920344,-12.807936509306076,-12.46178471114439,-11.825204822950017,-11.794327787639899
