sub,trial,block,offer,partner_name,partner_id,choice,choice_RT,f_r_page_submit,RP,RP_RT,condition
215,8,r,75,michae,135,0,3.076,2.487,0.5,2.736,re_r_order
215,9,r,50,nathan,160,0,4.691,1.937,0.5,4.106,re_r_order
215,10,r,70,edward,54,0,2.859,1.947,0.5,3.503,re_r_order
215,11,r,70,tyler,81,0,2.894,2.561,0.5,3.278,re_r_order
215,12,r,90,connor,153,0,3.915,2.236,0.5,3.663,re_r_order
215,13,r,60,mark,116,0,3.966,4.712,0.5,2.904,re_r_order
215,14,r,65,patric,145,0,3.127,1.939,0.5,2.91,re_r_order
215,15,r,60,joseph,169,0,3.456,2.901,0.5,3.714,re_r_order
215,16,r,65,paul,83,0,3.695,2.796,0.5,3.932,re_r_order
215,17,r,85,tony,27,0,4.381,1.926,0.5,3.222,re_r_order
215,18,r,80,cory,47,0,3.646,1.912,0.5,4.248,re_r_order
215,19,r,55,logan,144,0,3.342,3.154,0.5,3.496,re_r_order
215,20,r,85,kyle,23,0,3.282,2.468,0.5,6.533,re_r_order
216,1,r,90,keith,90,0,5.81,20.315,0.5,39.288,re_r_order
216,2,r,65,paul,83,0,60.076,3.46,0.4,23.048,re_r_order
216,3,r,75,joshua,62,0,28.326,34.836,0.4,1.651,re_r_order
216,4,r,80,cory,47,0,7.373,20.977,0.45,109.505,re_r_order
216,5,r,95,scott,152,0,49.731,3.583,0.45,34.163,re_r_order
216,6,r,65,patric,145,0,5.518,3.883,0.45,3.007,re_r_order
216,7,r,75,michae,135,0,4.678,3.905,0.45,10.254,re_r_order
216,8,r,90,connor,153,0,4.622,3.173,0.45,3.615,re_r_order
216,9,r,95,ethan,20,0,10.198,4.256,0.45,3.02,re_r_order
216,10,r,50,anthony,63,0,18.71,3.768,0.5,1.336,re_r_order
216,11,r,60,mark,116,0,6.444,103.843,0.45,5.356,re_r_order
216,12,r,60,joseph,169,0,18.076,131.558,0.45,32.144,re_r_order
216,13,r,55,tom,161,0,6.722,67.682,0.4,2.959,re_r_order
216,14,r,50,nathan,160,0,10.602,15.416,0.45,26.995,re_r_order
216,15,r,70,edward,54,0,4.514,2.765,0.4,5.527,re_r_order
216,16,r,70,tyler,81,0,9.536,3.615,0.45,1.272,re_r_order
216,17,r,85,tony,27,0,6.034,3.982,0.45,2.012,re_r_order
216,18,r,55,logan,144,0,2.899,1.774,0.45,2.349,re_r_order
216,19,r,85,kyle,23,0,3.966,2.931,0.45,1.6,re_r_order
216,20,r,80,blake,22,0,4.906,3.598,0.4,1.74,re_r_order
217,1,r,90,connor,153,1,10.018,11.385,0.15,16.455,re_r_order
217,2,r,80,blake,22,0,15.601,9.316,0.2,7.662,re_r_order
217,3,r,75,joshua,62,0,4.091,3.875,0.35,9.402,re_r_order
217,4,r,55,logan,144,0,9.043,5.927,0.05,6.234,re_r_order
217,5,r,65,paul,83,0,2.779,2.611,0.2,4.978,re_r_order
217,6,r,95,ethan,20,1,2.616,2.817,0.3,3.785,re_r_order
217,7,r,60,mark,116,0,5.379,1.852,0.2,2.685,re_r_order
217,8,r,65,patric,145,0,11.481,4.5,0.3,3.362,re_r_order
217,9,r,90,keith,90,1,3.141,3.583,0.15,8.354,re_r_order
217,10,r,80,cory,47,0,2.194,3.801,0.2,3.035,re_r_order
217,11,r,55,tom,161,0,4.658,2.451,0.25,6.195,re_r_order
217,12,r,50,anthony,63,0,3.617,2.601,0.25,5.343,re_r_order
217,13,r,50,nathan,160,0,2.295,1.86,0.3,2.927,re_r_order
217,14,r,60,joseph,169,0,10.481,3.28,0.2,4.013,re_r_order
